months_age,box,distance,gender,grade,racenumber,schedule,dogName,ken,odds,time,trn,avg_weight,hiGrade
40,2,0,1,1,8,0,2254,3,10.0,30.67,4,70,2
28,3,0,0,1,8,0,1803,0,4.0,31.03,12,58,3
40,4,0,1,1,8,0,163,10,2.5,31.04,1,73,3
41,5,0,0,1,8,0,942,6,8.0,30.98,15,59,2
40,6,0,1,1,8,0,2594,4,4.5,30.96,2,68,2
28,2,0,0,4,3,0,2371,13,6.0,31.87,21,62,6
28,5,0,0,4,3,0,528,7,12.0,32.31,11,58,6
28,6,0,1,4,3,0,631,12,10.0,32.17,19,75,6
28,7,0,1,4,3,0,424,4,8.0,31.57,2,64,6
27,8,0,1,4,3,0,201,2,7.0,32.42,16,81,6
27,1,0,1,1,4,0,2307,1,2.5,30.85,13,70,3
40,2,0,0,1,4,0,2434,12,7.0,30.92,19,63,2
40,4,0,0,1,12,0,719,12,2.5,30.77,19,63,3
28,5,0,1,1,12,0,982,6,7.0,31.33,15,69,3
40,6,0,1,1,12,0,692,7,8.0,30.87,11,72,3
40,8,0,1,1,12,0,2503,1,6.0,30.64,13,72,2
53,1,0,1,3,13,0,2569,13,12.0,30.96,21,70,3
53,3,0,0,3,13,0,764,5,10.0,31.76,5,61,5
52,4,0,1,3,13,0,2253,3,7.0,31.11,4,76,4
40,5,0,0,3,13,0,1798,0,8.0,30.95,12,61,3
40,6,0,1,3,13,0,1038,10,6.0,31.07,1,71,3
52,7,0,1,1,8,0,1189,8,6.0,31.16,20,78,3
40,8,0,0,1,8,0,1834,12,7.0,30.82,19,64,2
29,1,0,0,2,9,0,346,12,4.0,31.38,19,66,4
41,2,0,1,2,9,0,698,5,12.0,30.58,5,69,3
29,3,0,1,2,9,0,1755,10,3.5,31.14,1,77,4
28,4,0,1,2,9,0,1994,14,2.5,30.92,0,70,4
28,5,0,1,2,9,0,2526,13,6.0,31.47,21,67,3
28,6,0,1,2,9,0,2016,3,10.0,30.45,4,71,2
28,7,0,0,2,9,0,1449,8,8.0,31.33,20,58,4
40,8,0,0,2,9,0,845,6,7.0,31.34,15,64,4
52,1,0,0,0,10,0,1952,10,7.0,31.12,1,63,2
40,1,1,0,1,1,0,2313,0,2.5,38.11,12,58,3
52,2,1,1,1,1,0,1747,10,6.0,37.37,1,75,2
52,3,1,0,1,1,0,1405,0,10.0,38.08,12,64,3
40,4,1,1,1,1,0,1147,0,12.0,37.64,12,70,2
40,5,1,0,1,1,0,167,6,8.0,37.43,15,57,2
52,1,1,0,2,1,1,515,0,12.0,37.86,12,61,3
52,2,1,0,2,1,1,1197,3,10.0,37.67,4,57,2
40,4,1,1,2,1,1,1817,3,6.0,38.26,4,78,4
40,5,1,0,2,1,1,64,14,2.5,38.03,0,63,4
40,6,1,0,2,1,1,1922,3,8.0,37.48,4,59,2
40,7,1,0,2,1,1,1563,9,3.5,37.92,17,66,4
40,8,1,1,2,1,1,720,12,7.0,37.67,19,73,4
40,4,0,1,1,4,0,702,4,12.0,30.59,2,74,2
52,5,0,0,1,4,0,624,0,6.0,30.67,12,60,2
28,6,0,1,1,4,0,227,2,10.0,30.82,16,78,3
40,7,0,0,1,4,0,1551,9,4.5,30.68,17,60,2
28,8,0,0,1,4,0,2397,8,4.0,31.05,20,60,3
40,1,0,1,3,5,0,1580,3,12.0,31.05,4,75,5
40,2,0,1,3,5,0,416,5,10.0,31.39,5,71,4
27,3,0,1,3,5,0,2132,4,8.0,31.14,2,74,5
40,4,0,1,3,5,0,2388,13,7.0,30.83,21,69,3
27,5,0,1,3,5,0,249,2,3.5,31.33,16,74,5
28,6,0,1,3,5,0,729,7,4.0,31.17,11,77,4
28,7,0,0,3,5,0,1126,1,2.5,31.72,13,65,5
40,7,0,0,3,13,0,195,2,4.0,31.01,16,65,4
40,8,0,1,3,13,0,1354,12,3.5,30.88,19,78,3
28,1,0,0,2,14,0,1778,0,7.0,30.99,12,59,4
28,2,0,0,2,14,0,2440,7,4.0,30.94,11,64,4
52,3,0,0,2,14,0,2494,10,4.5,31.78,1,60,3
41,4,0,1,2,14,0,1023,6,8.0,31.41,15,75,4
40,5,0,0,2,14,0,2255,3,2.5,31.02,4,59,3
40,6,0,1,2,14,0,866,14,6.0,31.11,0,82,3
28,7,0,1,2,14,0,492,4,10.0,30.83,2,75,3
28,8,0,1,2,14,0,227,2,12.0,30.82,16,78,3
53,2,0,1,0,10,0,345,6,4.0,30.38,15,70,2
40,4,0,1,0,10,0,1844,14,12.0,30.81,0,75,2
53,6,0,1,0,10,0,2360,4,10.0,30.58,2,73,2
41,7,0,1,0,10,0,582,7,8.0,30.99,11,72,2
40,8,0,1,0,10,0,2240,8,6.0,30.78,20,75,2
41,2,0,1,3,11,0,32,14,4.0,31.19,0,70,5
28,3,0,0,3,11,0,1953,10,7.0,31.63,1,59,5
28,4,0,0,3,11,0,1099,4,10.0,31.15,2,61,4
52,6,1,0,1,1,0,515,0,7.0,37.86,12,61,3
40,8,1,1,1,1,0,1220,10,4.0,37.28,1,69,2
40,1,1,1,0,2,0,1530,9,12.0,37.78,17,73,2
28,3,1,0,0,2,0,2397,8,7.0,38.63,20,60,2
28,4,1,0,0,2,0,759,14,4.0,37.57,0,62,2
28,5,1,1,0,2,0,1713,10,2.5,37.12,1,78,2
40,6,1,0,0,2,0,1525,9,8.0,37.84,17,60,2
40,7,1,1,0,2,0,645,12,6.0,38.49,19,79,2
28,1,0,1,4,2,1,1974,1,4.5,31.64,13,73,6
28,2,0,0,4,2,1,1735,10,4.0,31.58,1,61,6
28,3,0,1,4,2,1,2085,4,6.0,31.69,2,68,6
28,5,0,1,4,2,1,1862,14,12.0,31.63,0,77,6
27,6,0,1,4,2,1,180,2,10.0,32.23,16,70,6
28,7,0,0,4,2,1,283,2,7.0,32.22,16,63,6
28,8,0,0,4,2,1,1705,0,8.0,31.88,12,59,6
28,1,0,1,3,3,1,106,13,3.5,31.13,21,72,5
28,2,0,0,3,3,1,1359,3,2.5,31.25,4,63,5
28,3,0,0,3,3,1,368,7,4.0,31.58,11,64,5
28,8,0,1,3,5,0,1990,14,6.0,31.67,0,73,5
39,1,0,1,0,6,0,1844,14,10.0,30.81,0,75,2
28,2,0,1,0,6,0,1806,0,8.0,30.71,12,73,2
40,3,0,1,0,6,0,2240,8,4.0,30.78,20,75,2
64,4,0,1,0,6,0,1243,4,2.5,30.56,2,70,2
28,6,0,0,0,6,0,2505,1,7.0,30.61,13,63,2
40,8,0,1,0,6,0,2248,3,4.5,30.56,4,71,2
28,1,0,1,3,7,0,1980,1,3.5,31.55,13,71,5
28,2,0,1,3,7,0,620,6,12.0,31.92,15,71,5
28,3,0,1,3,7,0,1755,10,2.5,31.14,1,77,4
40,1,0,1,2,15,0,2149,3,7.0,30.99,4,78,3
40,2,0,1,2,15,0,657,1,8.0,31.03,13,66,3
28,3,0,0,2,15,0,2041,7,6.0,30.88,11,62,3
40,4,0,0,2,15,0,438,14,4.0,31.32,0,67,4
40,5,0,1,2,15,0,97,2,10.0,30.71,16,85,2
52,6,0,1,2,15,0,2512,13,3.5,31.65,21,69,3
41,7,0,1,2,15,0,951,6,2.5,30.76,15,74,3
52,8,0,1,2,15,0,408,0,12.0,30.83,12,78,3
28,5,0,1,3,11,0,307,2,3.5,31.07,16,77,4
28,6,0,0,3,11,0,1681,5,2.5,32.03,5,68,5
29,7,0,1,3,11,0,1815,3,8.0,30.93,4,78,4
52,8,0,1,3,11,0,2061,7,6.0,31.14,11,79,4
28,1,0,1,1,12,0,1804,0,4.5,30.94,12,73,2
29,2,0,0,1,12,0,1170,10,6.0,30.76,1,52,2
40,3,0,0,1,12,0,758,14,7.0,30.57,0,61,2
28,4,0,1,1,12,0,1019,1,2.5,30.55,13,73,2
40,5,0,1,1,12,0,1289,6,4.0,30.92,15,70,3
52,6,0,0,1,12,0,2454,7,10.0,30.37,11,66,2
41,7,0,0,1,12,0,1263,8,8.0,30.75,20,60,3
28,2,0,1,4,3,0,631,12,10.0,32.17,19,75,6
28,4,0,0,4,3,0,207,2,8.0,32.05,16,62,6
28,5,0,0,4,3,0,1128,1,4.0,32.07,13,58,6
28,6,0,0,4,3,0,2504,2,7.0,32.09,16,57,6
28,7,0,0,4,3,0,1453,9,2.5,31.31,17,60,6
28,8,0,1,4,3,0,2085,4,3.5,31.69,2,68,6
40,1,0,0,2,4,0,2007,0,12.0,30.75,12,59,2
40,2,0,0,2,4,0,927,6,4.5,30.76,15,60,3
28,3,0,1,2,4,0,2533,13,10.0,32.58,21,70,3
28,4,0,0,2,4,0,1376,3,6.0,31.46,4,60,4
28,4,0,1,3,3,1,324,2,7.0,31.41,16,76,5
40,5,0,0,3,3,1,2394,8,8.0,31.38,20,57,4
28,7,0,0,3,3,1,756,14,12.0,31.24,0,57,5
52,8,0,1,3,3,1,1496,9,10.0,30.84,17,78,3
40,1,0,0,1,4,1,2313,0,6.0,30.88,12,58,3
28,2,0,0,1,4,1,1077,12,4.5,30.83,19,61,2
40,3,0,1,1,4,1,2594,4,4.0,30.96,2,68,2
28,4,0,1,1,4,1,2364,1,7.0,30.78,13,70,2
40,6,0,0,1,4,1,2232,14,10.0,30.81,0,63,3
52,5,0,0,3,7,0,2114,7,10.0,30.73,11,62,4
28,6,0,0,3,7,0,2375,13,7.0,31.29,21,59,5
28,7,0,0,3,7,0,1991,14,8.0,31.81,0,60,5
28,8,0,0,3,7,0,2432,3,4.0,31.35,4,61,5
52,1,0,1,1,8,0,1711,10,10.0,30.67,1,76,2
40,2,0,1,1,8,0,2503,1,4.5,30.64,13,72,2
28,3,0,1,1,8,0,1363,3,4.0,30.97,4,70,3
40,4,0,1,1,8,0,1546,9,2.5,31.11,17,77,3
40,5,0,0,1,8,0,1601,8,8.0,31.32,20,57,3
40,8,0,0,1,12,0,1570,9,12.0,30.78,17,64,2
40,1,0,1,3,13,0,416,5,2.5,31.39,5,71,4
52,2,0,1,3,13,0,2048,7,3.5,31.13,11,78,4
40,3,0,1,3,13,0,2543,13,12.0,31.01,21,68,4
28,4,0,1,3,13,0,1598,2,10.0,31.27,16,73,5
40,5,0,0,3,13,0,1618,4,4.0,31.55,2,57,5
52,6,0,1,3,13,0,1496,9,6.0,30.84,17,78,3
28,7,0,0,3,13,0,1375,3,7.0,31.57,4,64,5
28,8,0,1,3,13,0,1860,14,8.0,31.95,0,81,5
28,1,0,1,2,14,0,1985,2,6.0,30.93,16,83,4
52,2,0,1,2,14,0,1562,9,12.0,30.81,17,76,2
40,3,0,0,2,14,0,127,12,4.5,31.53,19,61,4
64,5,0,1,2,4,0,1210,4,8.0,30.79,2,83,2
28,6,0,1,2,4,0,260,2,4.0,31.67,16,69,4
40,7,0,1,2,4,0,87,7,2.5,30.93,11,82,4
28,8,0,0,2,4,0,756,14,7.0,31.24,0,57,4
28,1,0,1,3,5,0,1862,14,10.0,31.63,0,77,5
28,2,0,0,3,5,0,1793,0,12.0,31.42,12,57,5
28,3,0,0,3,5,0,2432,3,3.5,31.35,4,61,5
40,4,0,0,3,5,0,1491,9,8.0,31.09,17,57,3
28,5,0,1,3,5,0,1979,1,4.0,31.28,13,75,5
29,6,0,1,3,5,0,106,13,6.0,31.13,21,72,5
28,7,0,1,3,5,0,20,5,7.0,30.97,5,74,5
40,7,0,0,1,4,1,960,6,12.0,30.67,15,64,2
40,8,0,0,1,4,1,276,2,8.0,31.27,16,65,3
28,3,0,0,3,5,1,255,2,4.0,31.56,16,60,5
28,4,0,0,3,5,1,1793,0,12.0,31.42,12,57,5
28,5,0,1,3,5,1,1037,4,7.0,31.01,2,66,5
28,6,0,0,3,5,1,1375,3,3.5,31.57,4,64,5
40,7,0,1,3,5,1,1023,6,2.5,31.42,15,75,5
28,8,0,1,3,5,1,1088,7,8.0,32.72,11,79,5
28,7,0,0,1,8,0,1863,14,12.0,31.04,0,62,3
40,8,0,1,1,8,0,862,6,6.0,30.72,15,75,2
40,1,0,1,2,9,0,1183,14,6.0,31.12,0,76,4
28,2,0,1,2,9,0,1756,10,12.0,30.99,1,75,3
28,3,0,1,2,9,0,260,2,10.0,31.67,16,69,4
40,4,0,0,2,9,0,927,6,8.0,30.76,15,60,3
27,5,0,0,2,9,0,511,1,3.5,30.64,13,60,2
40,6,0,1,2,9,0,1011,5,4.0,30.81,5,73,2
40,7,0,0,2,9,0,2350,0,2.5,30.86,12,58,4
40,8,0,1,2,9,0,726,3,7.0,31.21,4,78,3
40,1,0,0,0,10,0,864,6,10.0,30.61,15,62,2
28,4,0,0,2,14,0,2022,3,7.0,30.85,4,57,4
40,5,0,0,2,14,0,689,10,4.0,31.25,1,57,4
28,6,0,0,2,14,0,747,14,8.0,31.06,0,62,4
41,7,0,1,2,14,0,1180,4,12.0,30.62,2,71,4
40,8,0,1,2,14,0,418,0,2.5,30.91,12,76,3
52,1,0,0,2,15,0,2268,10,4.0,30.81,1,59,3
28,2,0,0,2,15,0,300,2,3.5,30.64,16,63,2
41,3,0,0,2,15,0,1143,3,12.0,31.12,4,65,4
40,4,0,1,2,15,0,1183,14,6.0,31.12,0,76,4
28,6,0,1,2,15,0,1445,1,2.5,31.15,13,78,3
41,8,0,1,3,5,0,1887,7,2.5,31.62,11,74,5
28,1,0,1,0,6,0,1806,0,12.0,30.71,12,73,2
40,2,0,0,0,6,0,864,6,4.5,30.61,15,62,2
28,3,0,1,0,6,0,145,14,6.0,30.69,0,73,2
40,4,0,1,0,6,0,2363,4,10.0,30.44,2,76,2
52,5,0,1,0,6,0,1004,8,7.0,30.46,20,80,2
40,7,0,1,0,6,0,2248,3,2.5,30.56,4,71,2
40,8,0,1,0,6,0,2321,10,4.0,30.69,1,68,2
52,3,0,1,0,6,1,345,6,2.5,30.38,15,70,2
28,4,0,0,0,6,1,1874,10,6.0,30.79,1,64,2
40,5,0,0,0,6,1,2462,4,10.0,30.59,2,64,2
28,6,0,1,0,6,1,1206,7,7.0,31.09,11,73,2
28,7,0,1,0,6,1,145,14,8.0,30.69,0,73,2
28,2,0,1,3,7,1,1662,8,2.5,31.18,20,79,5
40,2,0,0,0,10,0,1846,14,7.0,30.59,0,58,2
40,3,0,1,0,10,0,582,7,8.0,30.99,11,72,2
28,4,0,1,0,10,0,1075,12,4.0,30.92,19,78,2
52,5,0,1,0,10,0,400,1,2.5,30.59,13,69,2
52,6,0,1,0,10,0,2360,4,4.5,30.58,2,73,2
40,7,0,1,0,10,0,2321,10,6.0,30.69,1,68,2
40,8,0,0,0,10,0,1519,9,12.0,30.84,17,60,2
28,1,0,1,3,11,0,307,2,2.5,31.07,16,77,4
28,2,0,1,3,11,0,627,12,3.5,31.18,19,82,4
40,3,0,1,3,11,0,1581,3,4.0,31.79,4,81,4
40,4,0,0,3,11,0,1653,7,12.0,31.02,11,59,4
52,7,0,0,2,15,0,581,6,8.0,31.07,15,63,3
52,8,0,0,2,15,0,1181,4,10.0,30.86,2,64,2
28,2,0,1,3,7,0,1059,5,4.0,30.93,5,70,4
28,3,0,1,3,7,0,1037,4,12.0,31.01,2,66,5
28,4,0,0,3,7,0,2375,13,10.0,31.29,21,59,5
28,5,0,1,3,7,0,249,2,3.5,31.33,16,74,5
28,6,0,0,3,7,0,2447,3,8.0,31.17,4,56,5
28,7,0,1,3,7,0,620,6,7.0,31.88,15,71,5
29,8,0,1,3,7,0,1088,7,6.0,32.05,11,79,5
41,1,0,0,1,8,0,1601,8,6.0,31.32,20,57,3
52,2,0,0,1,8,0,710,10,2.5,30.78,1,60,2
40,4,0,1,1,8,0,702,4,12.0,30.59,2,74,2
40,3,0,0,3,7,1,723,13,8.0,31.48,21,52,5
28,4,0,1,3,7,1,1823,3,10.0,31.41,4,77,5
28,5,0,1,3,7,1,1230,10,6.0,31.43,1,68,4
40,6,0,1,3,7,1,32,14,12.0,31.19,0,70,5
28,7,0,0,3,7,1,346,12,4.0,31.38,19,66,4
40,8,0,1,3,7,1,1887,7,3.5,32.02,11,74,5
28,2,0,1,1,8,1,1032,2,4.0,30.98,16,75,3
52,3,0,1,1,8,1,1624,0,12.0,30.75,12,76,2
40,4,0,1,1,8,1,1049,4,7.0,30.61,2,74,2
52,5,0,1,1,8,1,1004,8,10.0,30.46,20,80,2
28,5,0,0,3,11,0,1736,10,6.0,31.06,1,59,5
40,6,0,1,3,11,0,2239,8,10.0,30.71,20,79,4
40,7,0,0,3,11,0,1491,9,8.0,31.09,17,57,3
52,8,0,1,3,11,0,2512,13,7.0,32.06,21,69,3
40,1,0,1,1,12,0,1147,0,4.0,31.34,12,70,2
40,2,0,0,1,12,0,1055,14,2.5,30.66,0,59,2
40,3,0,0,1,12,0,994,6,10.0,30.58,15,61,2
40,4,0,1,1,12,0,692,7,4.5,30.87,11,72,3
40,5,0,0,1,12,0,2235,8,8.0,30.52,20,67,2
40,6,0,0,1,12,0,644,12,12.0,30.95,19,64,2
28,7,0,0,1,12,0,2316,10,6.0,31.01,1,59,3
28,8,0,1,1,12,0,492,4,7.0,30.83,2,75,3
40,5,0,0,1,8,0,2434,12,10.0,30.92,19,63,2
40,6,0,1,1,8,0,1546,9,4.0,31.11,17,77,3
40,7,0,1,1,8,0,726,3,4.5,31.21,4,78,3
28,8,0,1,1,8,0,2364,1,8.0,30.78,13,70,2
40,1,0,1,2,9,0,1730,10,3.5,30.63,1,79,2
40,2,0,1,2,9,0,1266,8,2.5,31.12,20,73,4
28,3,0,1,2,9,0,734,7,12.0,30.88,11,68,3
28,4,0,1,2,9,0,1646,2,10.0,30.97,16,75,4
28,5,0,0,2,9,0,1077,12,4.0,30.83,19,61,2
40,6,0,0,2,9,0,822,14,6.0,31.44,0,60,3
53,7,0,1,2,9,0,1624,0,8.0,30.75,12,76,2
28,8,0,0,2,9,0,511,1,7.0,30.64,13,60,2
40,6,0,0,1,8,1,2271,6,2.5,31.13,15,54,3
28,7,0,0,1,8,1,1541,9,8.0,30.87,17,63,3
52,8,0,0,1,8,1,710,10,4.5,30.78,1,60,2
28,1,0,1,2,9,1,734,7,3.5,30.88,11,68,3
40,2,0,0,2,9,1,822,14,7.0,31.44,0,60,3
28,3,0,1,2,9,1,1407,1,8.0,31.48,13,73,4
52,4,0,0,2,9,1,1272,4,12.0,30.83,2,63,2
28,5,0,1,2,9,1,2315,10,4.0,30.88,1,72,4
28,6,0,0,2,9,1,629,12,10.0,31.08,19,72,4
28,7,0,1,2,9,1,1646,2,6.0,30.97,16,75,4
28,8,0,0,2,9,1,1376,3,2.5,31.46,4,60,4
40,1,0,1,3,13,0,2208,12,12.0,31.26,19,76,4
28,2,0,1,3,13,0,490,4,10.0,30.78,2,72,4
40,4,0,0,3,13,0,37,14,2.5,31.07,0,58,4
40,6,0,0,3,13,0,2523,13,7.0,31.23,21,65,4
28,7,0,1,3,13,0,2024,3,3.5,31.19,4,67,4
40,8,0,0,3,13,0,195,2,4.0,31.01,16,65,4
40,1,0,1,2,14,0,87,7,2.5,30.93,11,82,4
28,2,0,0,2,14,0,747,14,4.0,31.06,0,62,4
40,1,0,0,0,10,0,1846,14,8.0,30.59,0,58,2
52,2,0,1,0,10,0,1634,7,12.0,31.02,11,84,2
40,4,0,0,0,10,0,446,12,7.0,30.91,19,68,2
40,5,0,0,0,10,0,960,6,4.0,30.67,15,64,2
52,6,0,1,0,10,0,400,1,4.5,30.59,13,69,2
52,7,0,1,0,10,0,2082,4,10.0,30.64,2,79,2
28,1,0,0,3,11,0,1736,10,7.0,31.06,1,59,5
40,2,0,0,3,11,0,2523,13,12.0,31.23,21,65,4
28,3,0,0,0,10,1,762,14,7.0,30.92,0,60,2
28,4,0,0,0,10,1,1170,10,10.0,30.76,1,52,2
40,5,0,1,0,10,1,2363,4,8.0,30.44,2,76,2
52,6,0,1,0,10,1,1634,7,12.0,31.02,11,84,2
40,7,0,0,0,10,1,863,6,4.5,30.67,15,57,2
40,8,0,0,0,10,1,446,12,6.0,30.91,19,68,2
40,1,0,0,3,11,1,1455,9,10.0,31.03,17,63,3
40,2,0,1,3,11,1,1306,13,2.5,31.11,21,64,4
28,3,0,1,3,11,1,1065,7,12.0,31.78,11,73,5
40,3,0,1,2,14,0,1730,10,4.5,30.63,1,79,2
28,4,0,0,2,14,0,2492,3,12.0,31.19,4,65,4
28,5,0,0,2,14,0,300,2,6.0,30.64,16,63,2
40,7,0,1,2,14,0,657,1,7.0,31.03,13,66,3
40,8,0,1,2,14,0,951,6,8.0,30.76,15,74,3
52,1,0,0,2,15,0,581,6,8.0,31.07,15,63,3
40,2,0,0,2,15,0,2007,0,12.0,30.75,12,59,2
40,3,0,1,2,15,0,1822,3,3.5,30.83,4,77,4
52,4,0,0,2,15,0,2494,10,2.5,31.82,1,60,3
40,5,0,1,2,15,0,97,2,4.0,30.71,16,85,2
40,3,0,1,3,11,0,2208,12,2.5,31.26,19,76,4
40,5,0,1,3,11,0,1581,3,10.0,31.79,4,81,4
28,6,0,0,3,11,0,368,7,4.0,31.58,11,64,5
28,7,0,1,3,11,0,201,2,8.0,31.91,16,81,5
28,8,0,1,3,11,0,1662,8,6.0,31.18,20,79,5
40,1,0,1,1,12,0,1218,7,8.0,30.59,11,70,2
40,2,0,0,1,12,0,644,12,6.0,30.95,19,64,2
28,4,0,1,1,12,0,2307,1,4.5,30.85,13,70,3
40,5,0,1,1,12,0,862,6,4.0,30.72,15,75,2
40,4,0,0,3,11,1,16,3,8.0,30.95,4,69,4
28,5,0,0,3,11,1,558,4,7.0,30.93,2,59,3
40,6,0,0,3,11,1,1352,0,6.0,31.67,12,66,5
28,7,0,1,3,11,1,20,5,3.5,30.97,5,74,5
40,8,0,1,3,11,1,1266,8,4.0,31.12,20,73,4
28,2,0,0,1,12,1,1540,9,6.0,30.67,17,63,3
40,3,0,1,1,12,1,2165,0,4.0,30.46,12,72,2
40,4,0,1,1,12,1,1289,6,4.5,30.92,15,70,3
52,5,0,1,1,12,1,2082,4,12.0,30.64,2,79,2
40,6,0,1,1,12,1,95,1,7.0,30.45,13,76,3
40,2,0,0,2,1,0,1896,4,12.0,30.88,2,59,2
28,3,0,1,2,1,0,551,1,6.0,31.17,13,68,4
28,4,0,0,2,1,0,1497,9,3.5,31.25,17,64,4
28,5,0,1,2,1,0,2013,3,8.0,30.75,4,63,2
28,6,0,1,2,1,0,741,7,2.5,31.16,11,65,4
40,7,0,0,2,1,0,1353,0,7.0,31.24,12,60,4
40,6,0,0,2,15,0,54,14,6.0,31.12,0,63,4
40,7,0,1,2,15,0,1765,1,7.0,30.99,13,71,2
40,8,0,1,2,15,0,1218,7,10.0,30.59,11,70,2
40,6,0,0,1,12,0,1055,14,2.5,30.66,0,59,2
40,7,0,0,1,12,0,276,2,7.0,31.27,16,65,3
40,8,0,1,1,12,0,2558,13,10.0,31.98,21,75,3
28,1,0,1,3,13,0,2024,3,12.0,31.19,4,67,4
40,3,0,0,3,13,0,1455,9,4.0,31.03,17,63,3
28,4,0,1,3,13,0,2559,13,8.0,31.06,21,64,4
28,5,0,0,3,13,0,558,4,7.0,30.93,2,59,3
28,7,0,1,3,13,0,1974,1,2.5,31.64,13,73,5
40,7,0,1,1,12,1,2149,3,10.0,30.99,4,78,3
28,1,0,0,3,13,1,2447,3,8.0,31.17,4,56,5
52,2,0,1,3,13,1,2061,7,4.0,31.14,11,79,4
40,3,0,1,3,13,1,38,14,7.0,31.85,0,70,5
40,4,0,1,3,13,1,418,0,6.0,30.91,12,76,3
40,5,0,1,3,13,1,2184,13,12.0,31.33,21,68,5
40,7,0,0,3,13,1,1618,4,2.5,31.55,2,57,5
28,8,0,1,3,13,1,1979,1,3.5,31.28,13,75,5
28,1,0,1,2,14,1,1994,14,6.0,30.92,0,70,4
40,8,0,0,2,1,0,905,14,10.0,31.14,0,60,3
28,1,0,0,4,2,0,2367,13,12.0,31.93,21,59,6
29,3,0,0,4,2,0,632,12,6.0,31.94,19,70,6
28,4,0,0,4,2,0,1131,1,2.5,32.11,13,60,6
28,5,0,1,4,2,0,376,2,4.0,31.54,16,74,6
28,6,0,1,4,2,0,250,2,8.0,32.16,16,73,6
28,8,0,1,4,2,0,588,8,4.5,32.33,20,76,6
40,1,0,1,2,3,0,1912,3,3.5,30.91,4,70,3
52,2,0,0,2,3,0,1090,7,7.0,31.12,11,69,4
28,1,0,1,2,14,0,2315,10,4.5,30.88,1,72,4
41,4,0,1,2,14,0,1822,3,10.0,30.83,4,77,4
40,5,0,1,2,14,0,1765,1,8.0,30.99,13,71,2
40,6,0,1,2,14,0,794,6,4.0,30.91,15,72,4
40,7,0,0,2,14,0,2350,0,2.5,30.86,12,58,4
40,8,0,1,2,14,0,1011,5,7.0,30.81,5,73,2
41,1,1,0,3,15,0,2387,13,12.0,37.75,21,62,3
40,2,1,0,3,15,0,2394,8,10.0,37.45,20,57,4
28,2,0,0,2,14,1,2440,7,10.0,30.94,11,64,4
28,3,0,1,2,14,1,302,2,7.0,31.24,16,74,3
28,4,0,1,2,14,1,2027,3,4.5,30.96,4,67,3
28,6,0,0,2,14,1,1778,0,4.0,30.99,12,59,4
64,8,0,1,2,14,1,1210,4,8.0,30.79,2,83,2
28,1,0,0,2,15,1,2022,3,4.0,30.85,4,57,4
28,2,0,1,2,15,1,2559,13,12.0,31.06,21,64,4
40,3,0,1,2,15,1,794,6,3.5,30.91,15,72,4
28,4,0,0,2,15,1,1805,0,7.0,30.86,12,58,4
28,3,0,1,2,3,0,2094,4,2.5,31.57,2,75,4
29,4,0,0,2,3,0,1510,9,6.0,30.99,17,56,4
28,5,0,0,2,3,0,2536,13,12.0,32.16,21,55,3
41,6,0,0,2,3,0,806,14,4.0,30.99,0,62,3
28,7,0,1,2,3,0,1764,1,8.0,31.52,13,66,4
28,8,0,1,2,3,0,1588,10,10.0,30.93,1,85,3
53,1,0,1,1,4,0,2245,0,4.5,30.89,12,79,3
28,2,0,1,1,4,0,1502,9,12.0,30.76,17,81,2
40,3,0,1,1,4,0,1049,4,4.0,30.61,2,74,2
40,4,0,1,1,4,0,51,8,2.5,30.76,20,67,2
52,5,0,1,1,4,0,501,7,7.0,31.28,11,69,3
28,6,1,1,3,15,0,1294,14,8.0,38.46,0,71,5
28,7,1,0,3,15,0,255,2,6.0,38.14,16,60,5
41,8,1,1,3,15,0,2141,13,7.0,38.01,21,68,5
28,5,0,0,2,15,1,2351,2,8.0,31.11,16,58,4
40,6,0,0,2,15,1,689,10,6.0,31.25,1,57,4
28,7,0,1,2,15,1,2501,5,2.5,30.91,5,80,4
52,8,0,1,2,15,1,1515,9,10.0,30.87,17,74,2
52,6,0,0,1,4,0,1947,1,8.0,30.98,13,59,2
40,7,0,0,1,4,0,986,6,6.0,31.12,15,59,3
40,8,0,0,1,4,0,2255,3,10.0,30.89,4,59,3
52,1,0,0,3,5,0,1233,10,4.0,31.95,1,59,4
40,2,0,0,3,5,0,1637,0,12.0,31.02,12,60,4
28,3,0,0,3,5,0,934,6,10.0,31.15,15,60,4
40,4,0,1,3,5,0,2431,4,3.5,31.38,2,85,5
28,5,0,0,3,5,0,1859,14,8.0,31.69,0,74,4
40,7,0,0,3,5,0,2282,5,6.0,31.07,5,63,5
28,8,0,0,3,5,0,1674,7,7.0,32.65,11,71,5
40,1,0,1,0,6,0,970,6,4.0,30.25,15,75,2
52,2,0,1,0,6,0,1469,9,2.5,30.13,17,75,2
40,3,0,1,0,6,0,589,4,8.0,30.83,2,80,2
76,4,0,1,0,6,0,2202,12,12.0,30.85,19,75,2
40,5,0,1,0,6,0,1575,3,4.5,30.52,4,77,2
28,6,0,1,0,6,0,1642,12,7.0,30.86,19,74,2
52,7,0,0,0,6,0,1873,10,10.0,30.56,1,59,2
41,8,0,1,0,6,0,1270,8,6.0,30.74,20,73,2
28,1,0,0,3,7,0,1829,8,12.0,31.19,20,62,5
41,2,0,1,3,7,0,2138,13,10.0,30.99,21,72,4
